Btl_Cnt,Cst_Cnt,Depth_ID,Depthm,T_degC,O2ml_L,R_Depth,Unnamed: 0,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec
761364,30473,20-0401JD-MX-012-2051-08670450-0000B-7,0,14.06,6.06,0.0,30472.0,20-0401JD-MX-012-2051-08670450,1.0,01/12/2004,2004.0,1.0,33.491666,-119.32
761393,30474,20-0401JD-MX-013-0033-08670500-0000B-7,0,13.37,6.23,0.0,30473.0,20-0401JD-MX-013-0033-08670500,1.0,01/13/2004,2004.0,1.0,33.325,-119.663333
761402,30475,20-0401JD-MX-013-0358-08670550-0000B-7,0,15.24,5.79,0.0,30474.0,20-0401JD-MX-013-0358-08670550,1.0,01/13/2004,2004.0,1.0,33.151666,-120.003333
761433,30476,20-0401JD-MX-013-0749-08670600-0000B-7,0,15.34,5.77,0.0,30475.0,20-0401JD-MX-013-0749-08670600,1.0,01/13/2004,2004.0,1.0,32.988333,-120.35
761465,30477,20-0401JD-MX-013-1343-08670700-0000B-7,0,15.35,5.76,0.0,30476.0,20-0401JD-MX-013-1343-08670700,1.0,01/13/2004,2004.0,1.0,32.658333,-121.03
761496,30478,20-0401JD-PR-013-2003-08670800-0000B-7,0,15.76,5.71,0.0,30477.0,20-0401JD-PR-013-2003-08670800,1.0,01/13/2004,2004.0,1.0,32.341666,-121.681666
761531,30479,20-0401JD-MX-014-0212-08670900-0000B-7,0,15.15,5.83,0.0,30478.0,20-0401JD-MX-014-0212-08670900,1.0,01/14/2004,2004.0,1.0,31.99,-122.386666
761562,30480,20-0401JD-MX-014-0800-08671000-0000B-7,0,15.81,5.73,0.0,30479.0,20-0401JD-MX-014-0800-08671000,1.0,01/14/2004,2004.0,1.0,31.656666,-123.073333
761593,30481,20-0401JD-MX-014-1333-08671100-0000B-7,0,16.45,5.75,0.0,30480.0,20-0401JD-MX-014-1333-08671100,1.0,01/14/2004,2004.0,1.0,31.325,-123.745
761627,30482,20-0401JD-PR-014-1929-08331100-0000B-7,0,16.5,5.63,0.0,30481.0,20-0401JD-PR-014-1929-08331100,1.0,01/14/2004,2004.0,1.0,31.92,-124.168333
761664,30483,20-0401JD-MX-015-0102-08331000-0000B-7,0,16.54,5.65,0.0,30482.0,20-0401JD-MX-015-0102-08331000,1.0,01/15/2004,2004.0,1.0,32.246666,-123.493333
761698,30484,20-0401JD-MX-015-0643-08330900-0000B-7,0,15.36,5.78,0.0,30483.0,20-0401JD-MX-015-0643-08330900,1.0,01/15/2004,2004.0,1.0,32.575,-122.808333
761730,30485,20-0401JD-MX-015-1250-08330800-0000B-7,0,14.02,6.0,0.0,30484.0,20-0401JD-MX-015-1250-08330800,1.0,01/15/2004,2004.0,1.0,32.908333,-122.128333
761762,30486,20-0401JD-PR-015-1853-08330740-0000B-7,0,13.68,6.02,0.0,30485.0,20-0401JD-PR-015-1853-08330740,1.0,01/15/2004,2004.0,1.0,33.096666,-121.696666
761775,30487,20-0401JD-MX-015-2131-08330700-0000B-7,0,14.3,6.03,0.0,30486.0,20-0401JD-MX-015-2131-08330700,1.0,01/15/2004,2004.0,1.0,33.248333,-121.443333
761806,30488,20-0401JD-MX-016-0420-08330600-0000B-7,0,15.58,5.74,0.0,30487.0,20-0401JD-MX-016-0420-08330600,1.0,01/16/2004,2004.0,1.0,33.585,-120.76
761840,30489,20-0401JD-MX-016-0832-08330550-0000B-7,0,14.66,5.84,0.0,30488.0,20-0401JD-MX-016-0832-08330550,1.0,01/16/2004,2004.0,1.0,33.745,-120.401666
761871,30490,20-0401JD-MX-016-1205-08330510-0000B-7,0,13.37,6.08,0.0,30489.0,20-0401JD-MX-016-1205-08330510,1.0,01/16/2004,2004.0,1.0,33.881666,-120.135
761885,30491,20-0401JD-PR-016-1839-08330420-0000B-7,0,13.6,6.39,0.0,30490.0,20-0401JD-PR-016-1839-08330420,1.0,01/16/2004,2004.0,1.0,34.181666,-119.508333
761902,30492,20-0401JD-MX-017-0419-08330406-0000B-7,0,13.88,6.74,0.0,30491.0,20-0401JD-MX-017-0419-08330406,1.0,01/17/2004,2004.0,1.0,34.223333,-119.41
761909,30493,20-0401JD-MX-017-0840-08180469-0000B-7,0,13.1,6.19,0.0,30492.0,20-0401JD-MX-017-0840-08180469,1.0,01/17/2004,2004.0,1.0,34.278333,-120.025
761942,30494,20-0401JD-MX-017-1309-08000510-0000B-7,0,12.8,5.54,0.0,30493.0,20-0401JD-MX-017-1309-08000510,1.0,01/17/2004,2004.0,1.0,34.453333,-120.525
761952,30495,20-0401JD-PR-017-1737-08000550-0000B-7,0,13.96,5.92,0.0,30494.0,20-0401JD-PR-017-1737-08000550,1.0,01/17/2004,2004.0,1.0,34.313333,-120.796666
761986,30496,20-0401JD-MX-017-2055-08000600-0000B-7,0,14.9,5.84,0.0,30495.0,20-0401JD-MX-017-2055-08000600,1.0,01/17/2004,2004.0,1.0,34.156666,-121.148333
762017,30497,20-0401JD-MX-018-0315-08000700-0000B-7,0,13.98,5.99,0.0,30496.0,20-0401JD-MX-018-0315-08000700,1.0,01/18/2004,2004.0,1.0,33.813333,-121.843333
762046,30498,20-0401JD-MX-018-0903-08000800-0000B-7,0,13.69,5.98,0.0,30497.0,20-0401JD-MX-018-0903-08000800,1.0,01/18/2004,2004.0,1.0,33.483333,-122.536666
762076,30499,20-0401JD-PR-018-1729-08000900-0000B-7,0,14.1,5.94,0.0,30498.0,20-0401JD-PR-018-1729-08000900,1.0,01/18/2004,2004.0,1.0,33.138333,-123.22
762109,30500,20-0401JD-MX-018-2235-08001000-0000B-7,0,16.05,5.69,0.0,30499.0,20-0401JD-MX-018-2235-08001000,1.0,01/18/2004,2004.0,1.0,32.813333,-123.915
762141,30501,20-0401JD-MX-019-0446-07671000-0000B-7,0,15.28,5.79,0.0,30500.0,20-0401JD-MX-019-0446-07671000,1.0,01/19/2004,2004.0,1.0,33.385,-124.321666
762172,30502,20-0401JD-MX-019-1052-07670900-0000B-7,0,14.45,5.9,0.0,30501.0,20-0401JD-MX-019-1052-07670900,1.0,01/19/2004,2004.0,1.0,33.718333,-123.626666
762202,30503,20-0401JD-PR-019-1840-07670800-0000B-7,0,13.68,6.04,0.0,30502.0,20-0401JD-PR-019-1840-07670800,1.0,01/19/2004,2004.0,1.0,34.046666,-122.946666
762234,30504,20-0401JD-MX-020-0044-07670700-0000B-7,0,13.21,6.03,0.0,30503.0,20-0401JD-MX-020-0044-07670700,1.0,01/20/2004,2004.0,1.0,34.391666,-122.243333
762266,30505,20-0401JD-MX-020-0742-07670600-0000B-7,0,13.26,5.92,0.0,30504.0,20-0401JD-MX-020-0742-07670600,1.0,01/20/2004,2004.0,1.0,34.72,-121.548333
762300,30506,20-0401JD-MX-020-1157-07670550-0000B-7,0,13.24,6.01,0.0,30505.0,20-0401JD-MX-020-1157-07670550,1.0,01/20/2004,2004.0,1.0,34.888333,-121.193333
762331,30507,20-0401JD-MX-020-1538-07670510-0000B-7,0,13.2,6.1,0.0,30506.0,20-0401JD-MX-020-1538-07670510,1.0,01/20/2004,2004.0,1.0,35.023333,-120.918333
